File Name,LineStrings
4335.json,"[[[52.0, 60.0], [52.0, 116.0]], [[52.0, 140.0], [52.0, 196.0]], [[109.0, 196.0], [109.0, 138.0]]]"
102.json,"[[[77.0, 157.0], [128.5, 157.0]]]"
1834.json,"[[[123.5, 104.0], [64.0, 104.0]], [[99.0, 161.0], [144.0, 161.0]]]"
3809.json,"[[[156.0, 100.5], [105.5, 100.5]], [[156.0, 185.0], [156.0, 118.0]]]"
801.json,"[[[63.0, 159.0], [162.0, 159.0]], [[124.0, 101.0], [63.0, 101.0]]]"
944.json,[]
1971.json,[]
4620.json,"[[[125.0, 33.0], [125.0, 80.0]]]"
417.json,[]
1422.json,"[[[127.0, 151.0], [127.0, 66.0]]]"
4270.json,"[[[96.0, 51.0], [96.0, 96.0]], [[96.0, 127.0], [96.0, 192.0]]]"
1588.json,"[[[156.0, 64.0], [97.5, 64.0]], [[97.5, 64.0], [97.5, 172.0]]]"
1072.json,"[[[78.0, 180.5], [133.5, 180.5]], [[95.0, 87.0], [95.0, 130.0]], [[133.5, 180.0], [133.5, 117.0]]]"
2577.json,"[[[114.0, 122.5], [114.0, 190.0]]]"
2127.json,"[[[149.0, 186.0], [149.0, 133.0]], [[90.0, 63.0], [90.0, 113.0]]]"
4159.json,"[[[84.0, 176.0], [134.0, 176.0]], [[158.0, 176.0], [209.0, 176.0]], [[216.0, 121.5], [128.5, 121.5]]]"
3366.json,"[[[179.0, 89.5], [124.0, 89.5]], [[124.0, 89.5], [124.0, 139.0]]]"
694.json,"[[[168.0, 67.0], [97.0, 67.0]], [[97.0, 85.0], [97.0, 139.0]]]"
4509.json,"[[[130.5, 88.0], [78.0, 88.0]]]"
2824.json,"[[[68.0, 109.0], [121.0, 109.0]]]"
3736.json,"[[[138.0, 149.0], [138.0, 197.0]]]"
3223.json,[]
2961.json,"[[[133.5, 217.0], [133.5, 166.5]]]"
3673.json,"[[[124.5, 141.0], [124.5, 194.0]], [[179.0, 194.0], [179.0, 143.0]]]"
381.json,"[[[108.0, 139.5], [171.0, 139.5]]]"
3389.json,[]
2432.json,[]
2062.json,"[[[131.0, 179.0], [131.0, 113.5]]]"
2598.json,"[[[122.0, 167.0], [122.0, 211.0]]]"
856.json,"[[[128.0, 116.0], [128.0, 198.0]]]"
1863.json,[]
4362.json,"[[[152.0, 100.0], [104.0, 100.0]], [[138.0, 194.0], [138.0, 141.0]]]"
155.json,"[[[80.0, 170.5], [134.5, 170.5]], [[134.5, 170.0], [134.5, 112.0]]]"
1160.json,"[[[110.0, 170.0], [110.0, 123.0]]]"
4698.json,"[[[123.0, 144.0], [168.0, 144.0]], [[168.0, 81.5], [110.0, 81.5]]]"
4732.json,"[[[136.0, 69.0], [80.0, 69.0]], [[178.0, 163.0], [178.0, 101.0]], [[107.0, 92.0], [107.0, 163.0]]]"
505.json,"[[[92.0, 151.5], [92.0, 207.0]]]"
1530.json,"[[[144.0, 136.0], [189.0, 136.0]]]"
1025.json,[]
3018.json,"[[[124.0, 144.0], [124.0, 198.0]], [[183.0, 204.0], [183.0, 150.0]], [[183.0, 126.0], [183.0, 73.0]]]"
4227.json,"[[[85.0, 209.5], [140.0, 209.5]], [[85.0, 86.0], [85.0, 135.0]], [[85.0, 159.0], [85.0, 209.5]], [[140.0, 209.0], [140.0, 146.5]]]"
1475.json,"[[[129.0, 145.0], [129.0, 191.0]], [[197.0, 147.0], [197.0, 103.0]]]"
3448.json,"[[[130.5, 175.0], [130.5, 128.5]]]"
4677.json,"[[[118.5, 46.0], [118.5, 98.0]], [[136.0, 98.0], [136.0, 156.5]]]"
440.json,[]
2609.json,"[[[198.0, 160.0], [198.0, 110.0]]]"
1926.json,"[[[89.5, 75.0], [89.5, 121.0]]]"
913.json,"[[[151.0, 160.0], [201.0, 160.0]], [[201.0, 102.0], [147.0, 102.0]]]"
2259.json,"[[[121.0, 73.0], [75.0, 73.0]], [[157.0, 184.0], [157.0, 116.0]], [[101.0, 115.5], [101.0, 162.0]]]"
2873.json,"[[[131.0, 189.0], [131.0, 144.0]]]"
3761.json,"[[[175.0, 61.0], [123.0, 61.0]], [[128.0, 118.0], [128.0, 196.0]]]"
293.json,[]
769.json,"[[[113.0, 179.0], [188.0, 179.0]], [[188.0, 78.0], [140.0, 78.0]], [[116.0, 78.0], [69.0, 78.0]], [[69.0, 130.0], [113.0, 130.0]], [[188.0, 179.0], [188.0, 131.0]]]"
3331.json,"[[[135.0, 212.0], [135.0, 139.5]]]"
339.json,"[[[148.5, 61.0], [96.0, 61.0]], [[127.5, 181.0], [127.5, 124.5]], [[148.5, 124.5], [148.5, 61.0]]]"
2170.json,"[[[103.0, 127.0], [103.0, 194.0]], [[163.0, 202.0], [163.0, 151.5]]]"
2520.json,"[[[170.0, 192.0], [170.0, 146.0]], [[130.0, 44.0], [130.0, 94.0]]]"
2035.json,"[[[123.0, 84.0], [123.0, 143.0]]]"
4948.json,"[[[171.0, 37.0], [122.0, 37.0]]]"
2465.json,[]
2936.json,[]
3624.json,"[[[109.0, 135.5], [109.0, 197.0]]]"
1619.json,[]
3274.json,"[[[156.0, 112.5], [94.0, 112.5]], [[167.0, 188.0], [167.0, 141.0]]]"
1249.json,"[[[125.0, 148.5], [125.0, 215.0]]]"
786.json,"[[[190.0, 184.0], [190.0, 140.0]], [[190.0, 116.0], [190.0, 73.0]]]"
1526.json,"[[[146.0, 195.0], [146.0, 148.0]]]"
513.json,"[[[57.0, 21.0], [57.0, 71.0]], [[57.0, 95.0], [57.0, 166.0]], [[116.0, 105.0], [116.0, 45.0]]]"
4724.json,"[[[144.0, 58.0], [100.0, 58.0]], [[130.0, 149.0], [130.0, 93.0]], [[63.0, 88.0], [63.0, 131.0]], [[63.0, 155.0], [63.0, 199.0]]]"
1176.json,"[[[79.0, 136.0], [79.0, 180.0]], [[144.0, 180.0], [144.0, 126.0]]]"
143.json,"[[[102.0, 142.5], [102.0, 208.0]]]"
4374.json,"[[[68.0, 129.0], [68.0, 188.0]], [[125.0, 188.0], [125.0, 136.0]]]"
3848.json,"[[[143.0, 143.0], [193.0, 143.0]], [[165.0, 84.0], [121.0, 84.0]]]"
1875.json,"[[[107.0, 135.0], [107.0, 75.0]]]"
840.json,"[[[131.5, 129.0], [131.5, 175.0]]]"
905.json,"[[[131.0, 234.0], [131.0, 163.0]]]"
1930.json,[]
456.json,"[[[188.0, 109.0], [135.5, 109.0]], [[92.0, 133.0], [92.0, 183.0]], [[138.0, 234.0], [138.0, 175.0]]]"
4661.json,"[[[103.0, 127.0], [103.0, 196.0]]]"
1199.json,"[[[154.0, 119.0], [154.0, 67.0]], [[105.0, 132.5], [105.0, 196.0]]]"
1463.json,"[[[142.0, 63.0], [89.0, 63.0]], [[138.5, 125.0], [198.0, 125.0]]]"
4231.json,"[[[174.5, 154.0], [174.5, 105.0]], [[90.0, 94.0], [90.0, 162.0]]]"
1033.json,"[[[80.0, 109.0], [128.5, 109.0]]]"
2536.json,"[[[155.0, 208.0], [155.0, 154.0]]]"
2166.json,"[[[121.0, 204.0], [121.0, 147.0]]]"
4118.json,"[[[160.5, 56.0], [116.0, 56.0]], [[135.0, 176.0], [135.0, 115.5]], [[160.5, 115.5], [160.5, 56.0]]]"
3327.json,"[[[131.0, 152.0], [131.0, 106.5]]]"
4548.json,"[[[118.5, 197.0], [118.5, 153.5]]]"
285.json,[]
3777.json,"[[[152.0, 135.0], [152.0, 186.0]], [[208.0, 186.0], [208.0, 141.0]], [[208.0, 117.0], [208.0, 73.0]]]"
2865.json,"[[[157.0, 50.0], [99.0, 50.0]], [[134.0, 180.0], [134.0, 112.0]]]"
790.json,"[[[36.0, 143.0], [36.0, 204.0]], [[93.0, 204.0], [93.0, 130.0]]]"
3262.json,[]
3798.json,"[[[138.0, 205.0], [138.0, 152.0]], [[87.0, 115.0], [87.0, 161.0]]]"
3632.json,"[[[129.0, 114.0], [129.0, 177.0]]]"
2920.json,"[[[115.5, 50.0], [115.5, 107.0]], [[103.0, 152.0], [103.0, 197.0]], [[159.0, 197.0], [159.0, 128.0]]]"
2473.json,"[[[98.0, 144.5], [98.0, 210.0]], [[162.0, 210.0], [162.0, 156.0]], [[162.0, 144.0], [162.0, 98.0]], [[125.0, 61.0], [125.0, 107.0]], [[101.0, 107.0], [101.0, 48.0]]]"
2189.json,"[[[149.0, 139.0], [149.0, 189.0]]]"
2023.json,"[[[191.5, 125.0], [137.5, 125.0]], [[191.5, 182.0], [191.5, 125.0]]]"
817.json,"[[[158.0, 62.0], [105.0, 62.0]]]"
1822.json,"[[[125.0, 121.5], [125.0, 190.0]], [[180.0, 190.0], [180.0, 123.0]]]"
1988.json,"[[[137.0, 223.0], [137.0, 144.5]]]"
114.json,"[[[103.0, 137.5], [103.0, 204.0]], [[157.0, 204.0], [157.0, 121.0]]]"
4323.json,"[[[83.0, 109.0], [83.0, 156.0]]]"
1121.json,"[[[116.0, 82.0], [73.0, 82.0]]]"
544.json,"[[[135.0, 56.0], [135.0, 127.0]]]"
4773.json,"[[[140.0, 202.0], [140.0, 144.5]]]"
1571.json,"[[[146.0, 104.5], [103.0, 104.5]], [[103.0, 144.0], [60.0, 144.0]]]"
4289.json,"[[[185.0, 107.0], [138.0, 107.0]]]"
3059.json,"[[[134.0, 141.0], [134.0, 185.0]]]"
1064.json,"[[[121.0, 130.0], [121.0, 71.0]], [[70.0, 63.0], [70.0, 107.0]], [[70.0, 131.0], [70.0, 175.0]]]"
4266.json,"[[[146.0, 115.0], [146.0, 169.0]]]"
3409.json,[]
1434.json,[]
401.json,"[[[105.0, 92.0], [62.0, 92.0]], [[157.0, 200.0], [157.0, 128.0]]]"
4636.json,"[[[68.0, 59.0], [68.0, 119.0]], [[68.0, 143.0], [68.0, 204.0]], [[135.0, 204.0], [135.0, 138.0]]]"
1967.json,[]
2648.json,"[[[119.0, 156.0], [177.0, 156.0]], [[177.0, 101.0], [112.0, 101.0]]]"
952.json,"[[[130.0, 131.0], [183.0, 131.0]], [[132.0, 34.0], [132.0, 81.0]]]"
2218.json,"[[[126.0, 134.5], [126.0, 182.0]]]"
3720.json,"[[[135.0, 172.0], [135.0, 123.0]]]"
2832.json,"[[[139.0, 85.0], [95.0, 85.0]], [[95.0, 141.0], [165.0, 141.0]]]"
728.json,"[[[134.5, 71.0], [83.0, 71.0]], [[65.0, 108.0], [65.0, 152.0]]]"
682.json,"[[[129.0, 178.0], [129.0, 125.5]]]"
3370.json,"[[[127.0, 121.0], [127.0, 179.0]]]"
2998.json,[]
378.json,"[[[123.0, 133.0], [69.0, 133.0]], [[69.0, 190.0], [112.0, 190.0]], [[136.0, 190.0], [179.0, 190.0]]]"
2131.json,"[[[149.0, 186.0], [149.0, 134.0]], [[88.0, 65.0], [88.0, 114.0]]]"
2561.json,"[[[110.0, 73.0], [110.0, 117.5]], [[116.0, 151.0], [116.0, 207.0]]]"
2074.json,"[[[143.0, 109.5], [94.0, 109.5]], [[128.0, 134.0], [176.5, 134.0]]]"
4909.json,"[[[119.0, 124.5], [119.0, 197.0]]]"
2424.json,"[[[112.5, 131.5], [112.5, 193.0]]]"
397.json,"[[[173.0, 61.0], [128.0, 61.0]], [[129.5, 112.0], [129.5, 177.0]]]"
1658.json,"[[[124.0, 114.0], [124.0, 176.0]], [[176.0, 176.0], [176.0, 108.0]]]"
3665.json,"[[[100.5, 126.0], [100.5, 184.0]]]"
2977.json,"[[[132.0, 200.0], [132.0, 144.0]]]"
1208.json,"[[[194.0, 80.0], [126.0, 80.0]]]"
3235.json,"[[[132.5, 140.0], [132.5, 201.0]], [[194.0, 142.0], [194.0, 65.0]]]"
1983.json,[]
2356.json,"[[[122.0, 130.5], [122.0, 182.0]]]"
47.json,"[[[132.0, 125.0], [132.0, 179.0]], [[186.0, 179.0], [186.0, 125.0]]]"
1829.json,"[[[76.0, 68.0], [76.0, 115.0]], [[76.0, 139.0], [76.0, 187.0]], [[132.0, 187.0], [132.0, 135.5]]]"
3814.json,"[[[135.0, 211.0], [135.0, 142.5]]]"
2706.json,"[[[132.0, 222.0], [132.0, 151.5]]]"
4778.json,"[[[135.5, 131.0], [135.5, 180.0]], [[190.0, 180.0], [190.0, 131.0]], [[190.0, 107.0], [190.0, 59.0]]]"
1080.json,"[[[135.5, 100.5], [77.0, 100.5]], [[166.0, 132.0], [166.0, 82.0]], [[103.0, 132.5], [103.0, 206.0]]]"
4282.json,"[[[184.0, 200.0], [184.0, 153.0]], [[184.0, 129.0], [184.0, 83.0]], [[126.0, 157.0], [126.0, 200.0]]]"
3547.json,"[[[129.0, 178.0], [129.0, 117.0]], [[153.0, 117.0], [153.0, 73.0]]]"
4328.json,"[[[135.0, 190.0], [135.0, 142.0]]]"
3117.json,"[[[161.0, 102.0], [118.0, 102.0]], [[161.0, 174.0], [161.0, 129.0]], [[79.0, 81.0], [79.0, 153.0]]]"
3402.json,"[[[61.0, 92.0], [61.0, 142.0]]]"
3052.json,"[[[90.0, 197.5], [143.5, 197.5]], [[143.5, 197.0], [143.5, 130.5]]]"
4797.json,"[[[64.0, 128.0], [125.5, 128.0]]]"
1595.json,"[[[130.0, 146.5], [130.0, 196.0]], [[183.0, 196.0], [183.0, 130.0]], [[183.0, 106.0], [183.0, 40.0]]]"
2213.json,"[[[74.0, 98.0], [74.0, 148.0]], [[132.0, 200.0], [132.0, 131.0]]]"
3951.json,"[[[121.0, 80.0], [121.0, 125.0]], [[96.0, 143.0], [96.0, 222.0]], [[159.0, 222.0], [159.0, 164.0]], [[165.0, 78.5], [165.0, 35.0]]]"
2643.json,"[[[122.0, 132.0], [122.0, 193.0]]]"
959.json,"[[[148.0, 128.0], [101.0, 128.0]], [[68.0, 175.0], [123.0, 175.0]]]"
689.json,[]
1346.json,"[[[137.0, 134.0], [181.0, 134.0]], [[95.0, 78.0], [95.0, 133.0]]]"
3681.json,[]
4144.json,"[[[186.0, 104.0], [186.0, 61.0]]]"
2993.json,"[[[100.0, 119.0], [100.0, 191.0]]]"
373.json,[]
1716.json,"[[[96.0, 189.0], [182.0, 189.0]]]"
2839.json,"[[[121.0, 137.5], [121.0, 199.0]]]"
4514.json,"[[[92.0, 130.0], [92.0, 178.0]]]"
723.json,"[[[125.5, 127.0], [125.5, 181.0]], [[157.0, 114.0], [157.0, 71.0]]]"
2090.json,"[[[131.5, 122.5], [202.0, 122.5]], [[202.0, 122.5], [202.0, 78.0]]]"
4847.json,"[[[136.0, 90.0], [136.0, 135.0]], [[136.0, 147.0], [136.0, 192.0]], [[193.0, 192.0], [193.0, 149.0]], [[193.0, 125.0], [193.0, 82.0]]]"
4902.json,"[[[138.0, 72.0], [93.0, 72.0]], [[150.0, 185.0], [150.0, 124.0]], [[93.0, 90.0], [93.0, 185.0]]]"
2585.json,[]
4001.json,"[[[131.0, 144.0], [131.0, 207.0]]]"
236.json,"[[[162.0, 171.0], [162.0, 127.0]]]"
1203.json,"[[[130.0, 147.5], [130.0, 209.0]]]"
4451.json,"[[[145.5, 125.5], [145.5, 175.0]]]"
3394.json,"[[[117.0, 130.5], [117.0, 185.0]]]"
666.json,"[[[129.5, 172.0], [129.5, 115.0]]]"
1653.json,"[[[141.0, 145.5], [78.0, 145.5]], [[55.0, 107.0], [55.0, 159.0]]]"
3140.json,"[[[133.0, 180.0], [133.0, 117.5]]]"
4685.json,"[[[154.5, 113.0], [105.0, 113.0]]]"
148.json,"[[[125.0, 202.0], [125.0, 131.0]]]"
1487.json,"[[[102.0, 128.5], [102.0, 182.0]]]"
3510.json,"[[[153.0, 198.0], [153.0, 139.5]]]"
518.json,"[[[161.5, 195.0], [161.5, 119.0]]]"
3843.json,"[[[159.0, 79.5], [104.0, 79.5]], [[104.0, 147.5], [104.0, 222.0]], [[159.0, 222.0], [159.0, 150.0]]]"
2751.json,"[[[175.0, 95.0], [130.0, 95.0]]]"
2301.json,"[[[81.0, 123.5], [149.0, 123.5]]]"
10.json,"[[[64.0, 50.0], [64.0, 94.0]]]"
3906.json,"[[[104.0, 146.0], [104.0, 197.0]], [[164.0, 149.0], [164.0, 101.0]]]"
2614.json,"[[[138.0, 60.0], [87.0, 60.0]], [[158.0, 173.0], [158.0, 115.0]], [[102.0, 101.0], [102.0, 173.0]]]"
1891.json,"[[[179.0, 53.0], [123.0, 53.0]], [[125.0, 107.5], [125.0, 155.0]], [[179.0, 177.0], [179.0, 127.0]], [[179.0, 103.0], [179.0, 53.0]]]"
2244.json,"[[[192.0, 92.0], [133.5, 92.0]]]"
1038.json,"[[[102.0, 181.0], [164.0, 181.0]], [[164.0, 150.0], [213.0, 150.0]], [[213.0, 126.0], [162.5, 126.0]], [[110.5, 127.0], [49.0, 127.0]]]"
3005.json,"[[[139.0, 197.5], [192.0, 197.5]], [[139.0, 150.0], [139.0, 197.5]]]"
1192.json,"[[[148.0, 95.5], [100.0, 95.5]], [[100.0, 129.0], [158.0, 129.0]], [[203.0, 103.0], [203.0, 57.0]]]"
1468.json,[]
4390.json,"[[[113.0, 134.5], [113.0, 211.0]]]"
3455.json,[]
2497.json,"[[[119.0, 125.5], [119.0, 198.0]]]"
4810.json,"[[[149.0, 114.5], [77.0, 114.5]], [[105.0, 157.0], [105.0, 203.0]]]"
4543.json,"[[[120.5, 114.0], [120.5, 60.00000000000001]], [[82.0, 78.0], [82.0, 130.0]]]"
3286.json,[]
774.json,"[[[137.0, 118.0], [89.0, 118.0]]]"
1741.json,[]
4113.json,"[[[79.0, 177.0], [133.0, 177.0]], [[195.0, 129.0], [150.5, 129.0]]]"
324.json,"[[[53.0, 180.0], [105.0, 180.0]], [[129.0, 180.0], [181.0, 180.0]]]"
1311.json,"[[[147.5, 135.5], [147.5, 60.0]]]"
3639.json,[]
1604.json,"[[[150.0, 67.0], [150.0, 115.0]]]"
4406.json,"[[[100.0, 186.5], [154.0, 186.5]], [[154.0, 186.0], [154.0, 135.0]]]"
631.json,"[[[111.0, 80.0], [111.0, 127.0]], [[111.0, 139.0], [111.0, 195.0]]]"
3269.json,"[[[161.0, 47.0], [115.0, 47.0]], [[115.0, 65.0], [115.0, 110.0]], [[141.0, 136.5], [141.0, 190.0]]]"
1254.json,"[[[180.0, 74.0], [132.0, 74.0]]]"
3793.json,[]
4056.json,"[[[124.0, 116.5], [124.0, 167.0]], [[182.0, 122.0], [182.0, 67.0]]]"
2881.json,"[[[154.0, 115.0], [154.0, 71.0]], [[113.5, 87.0], [113.5, 133.0]]]"
261.json,"[[[122.0, 184.5], [178.0, 184.5]], [[122.0, 138.0], [122.0, 184.5]]]"
2028.json,"[[[188.0, 76.5], [129.0, 76.5]]]"
2478.json,"[[[79.0, 97.0], [79.0, 147.0]], [[128.0, 102.5], [128.0, 51.0]]]"
2182.json,"[[[143.5, 74.5], [70.0, 74.5]], [[143.5, 118.5], [143.5, 74.5]]]"
4955.json,"[[[128.0, 108.0], [128.0, 152.0]], [[128.0, 164.0], [128.0, 211.0]]]"
2317.json,"[[[182.0, 112.0], [182.0, 65.0]], [[99.0, 134.0], [99.0, 192.0]]]"
2747.json,"[[[150.0, 233.0], [150.0, 130.5]]]"
3855.json,"[[[156.0, 66.0], [104.0, 66.0]], [[104.0, 115.0], [104.0, 191.0]], [[156.0, 164.0], [156.0, 118.0]]]"
1868.json,"[[[125.5, 114.0], [125.5, 224.0]]]"
4739.json,"[[[100.0, 133.5], [167.0, 133.5]], [[192.0, 76.0], [147.0, 76.0]]]"
3506.json,"[[[142.0, 104.0], [142.0, 58.0]], [[99.5, 137.5], [99.5, 181.0]]]"
4369.json,"[[[144.0, 181.5], [204.0, 181.5]], [[204.0, 181.5], [204.0, 118.0]]]"
1491.json,[]
3156.json,"[[[122.0, 163.5], [122.0, 224.0]]]"
4693.json,"[[[127.0, 121.5], [127.0, 69.0]]]"
4386.json,"[[[138.5, 92.0], [93.0, 92.0]]]"
3443.json,"[[[133.0, 129.5], [133.0, 181.0]]]"
1184.json,[]
3013.json,"[[[131.0, 201.0], [131.0, 140.5]], [[99.0, 103.0], [99.0, 147.0]]]"
2252.json,"[[[133.0, 144.0], [191.0, 144.0]], [[191.0, 83.0], [143.5, 83.0]]]"
1887.json,"[[[146.0, 167.0], [146.0, 108.0]], [[119.0, 168.0], [119.0, 232.0]]]"
2602.json,"[[[123.0, 121.5], [123.0, 177.0]]]"
3910.json,"[[[119.0, 209.5], [169.0, 209.5]]]"
918.json,"[[[167.0, 94.0], [167.0, 47.0]]]"
1307.json,"[[[123.0, 172.0], [123.0, 113.0]]]"
332.json,"[[[155.0, 49.0], [110.0, 49.0]], [[130.0, 103.0], [130.0, 192.0]]]"
4105.json,[]
2878.json,"[[[121.0, 187.0], [121.0, 143.0]]]"
1757.json,"[[[126.0, 175.0], [126.0, 130.0]]]"
298.json,"[[[154.0, 172.0], [154.0, 121.0]]]"
762.json,"[[[146.0, 128.0], [146.0, 215.0]], [[195.0, 215.0], [195.0, 153.0]], [[195.0, 129.0], [195.0, 67.0]]]"
4555.json,"[[[130.0, 150.5], [130.0, 210.0]]]"
3290.json,"[[[58.0, 124.0], [118.5, 124.0]], [[179.0, 77.0], [112.0, 77.0]]]"
4806.json,"[[[150.0, 123.0], [150.0, 79.0]], [[117.5, 124.0], [117.5, 178.0]]]"
2481.json,"[[[95.5, 106.0], [95.5, 177.0]]]"
4943.json,"[[[102.0, 207.5], [159.5, 207.5]], [[102.0, 147.5], [102.0, 207.5]]]"
2194.json,"[[[117.0, 61.0], [66.0, 61.0]], [[66.0, 126.0], [118.0, 126.0]], [[163.0, 98.0], [163.0, 34.0]]]"
277.json,"[[[116.0, 140.5], [116.0, 205.0]]]"
2897.json,"[[[71.0, 188.0], [124.0, 188.0]], [[186.0, 132.0], [140.5, 132.0]]]"
3785.json,"[[[167.0, 59.0], [118.0, 59.0]], [[122.0, 122.0], [122.0, 178.0]]]"
4040.json,"[[[151.0, 121.5], [151.0, 171.0]]]"
1242.json,"[[[128.0, 153.0], [128.0, 213.0]]]"
627.json,[]
4410.json,"[[[134.5, 175.0], [134.5, 131.5]]]"
1612.json,"[[[132.0, 136.0], [132.0, 185.0]]]"
3101.json,[]
109.json,"[[[165.0, 133.0], [165.0, 61.0]], [[105.0, 61.0], [105.0, 132.0]]]"
4294.json,"[[[110.5, 130.5], [110.5, 195.0]]]"
3551.json,"[[[123.0, 134.5], [123.0, 198.0]]]"
1096.json,"[[[122.0, 137.5], [122.0, 211.0]]]"
559.json,"[[[224.0, 118.0], [140.0, 118.0]], [[120.0, 169.0], [168.0, 169.0]]]"
2710.json,"[[[117.0, 132.0], [117.0, 202.0]]]"
3802.json,"[[[67.0, 68.0], [67.0, 115.0]], [[67.0, 139.0], [67.0, 187.0]], [[129.0, 187.0], [129.0, 137.5]]]"
51.json,"[[[137.0, 135.0], [89.0, 135.0]], [[71.0, 190.0], [123.0, 190.0]], [[147.0, 190.0], [199.0, 190.0]]]"
2340.json,"[[[128.0, 204.5], [179.0, 204.5]], [[179.0, 85.5], [123.0, 85.5]], [[128.0, 149.5], [128.0, 204.5]], [[179.0, 146.0], [179.0, 85.5]]]"
1995.json,"[[[113.0, 81.0], [113.0, 125.0]]]"
2655.json,"[[[122.0, 114.0], [122.0, 199.0]]]"
3947.json,"[[[124.0, 125.0], [124.0, 196.0]]]"
2205.json,"[[[93.0, 67.0], [93.0, 137.0]]]"
1583.json,"[[[127.0, 112.0], [84.0, 112.0]], [[84.0, 137.5], [149.0, 137.5]], [[149.0, 137.5], [149.0, 198.0]]]"
3044.json,[]
1079.json,"[[[125.0, 141.5], [125.0, 203.0]]]"
4781.json,"[[[150.0, 121.0], [99.0, 121.0]], [[81.0, 143.5], [130.0, 143.5]], [[209.0, 169.0], [209.0, 125.0]]]"
3414.json,"[[[179.0, 124.0], [179.0, 69.0]]]"
1429.json,"[[[182.0, 75.0], [133.0, 75.0]], [[146.0, 140.0], [146.0, 195.0]], [[212.0, 195.0], [212.0, 131.0]], [[212.0, 107.0], [212.0, 43.0]]]"
4851.json,"[[[131.0, 117.0], [131.0, 181.0]], [[174.0, 131.5], [174.0, 87.0]]]"
2086.json,"[[[124.0, 123.0], [173.0, 123.0]]]"
735.json,"[[[91.0, 147.0], [162.5, 147.0]], [[139.0, 123.0], [91.0, 123.0]]]"
4502.json,"[[[112.0, 132.5], [112.0, 186.0]]]"
1700.json,"[[[152.0, 60.0], [105.0, 60.0]]]"
365.json,"[[[141.5, 90.0], [94.0, 90.0]], [[163.5, 176.0], [163.5, 90.0]]]"
2985.json,"[[[75.0, 70.0], [75.0, 141.0]], [[75.0, 165.0], [75.0, 212.0]], [[133.5, 212.0], [133.5, 159.5]]]"
3697.json,"[[[78.0, 66.0], [78.0, 111.0]], [[78.0, 135.0], [78.0, 180.0]]]"
4152.json,"[[[141.0, 87.0], [92.0, 87.0]], [[86.0, 116.5], [86.0, 170.0]]]"
1350.json,[]
1645.json,"[[[68.0, 35.0], [68.0, 106.0]], [[68.0, 130.0], [68.0, 201.0]], [[130.0, 201.0], [130.0, 156.0]]]"
3678.json,"[[[81.0, 117.5], [81.0, 168.0]]]"
670.json,"[[[155.0, 56.0], [105.0, 56.0]]]"
4447.json,"[[[144.5, 189.0], [144.5, 130.5]]]"
3382.json,"[[[196.0, 150.0], [196.0, 107.0]]]"
1215.json,"[[[189.0, 157.0], [189.0, 111.0]], [[170.5, 111.0], [170.5, 61.0]], [[116.0, 61.0], [116.0, 116.0]]]"
3228.json,"[[[114.0, 117.0], [114.0, 72.0]]]"
220.json,"[[[94.0, 210.0], [145.0, 210.0]], [[150.0, 134.0], [102.0, 134.0]], [[150.0, 189.0], [150.0, 134.0]]]"
4017.json,"[[[130.0, 158.0], [130.0, 103.0]]]"
2069.json,"[[[92.5, 84.0], [92.5, 145.0]], [[197.0, 79.0], [197.0, 33.0]]]"
2593.json,[]
2439.json,"[[[123.0, 60.0], [123.0, 110.5]], [[123.0, 138.5], [123.0, 201.0]]]"
4914.json,"[[[159.0, 104.0], [109.0, 104.0]], [[156.0, 196.0], [156.0, 152.0]]]"
934.json,"[[[157.0, 132.0], [157.0, 87.0]]]"
1901.json,"[[[122.0, 198.0], [122.0, 153.0]], [[122.0, 141.0], [122.0, 84.0]]]"
2784.json,"[[[123.0, 130.5], [64.0, 130.5]], [[64.0, 195.0], [112.0, 195.0]], [[136.0, 195.0], [184.0, 195.0]], [[184.0, 195.0], [184.0, 138.0]]]"
3896.json,"[[[140.0, 99.0], [71.0, 99.0]], [[186.0, 147.0], [186.0, 95.0]]]"
4200.json,"[[[117.0, 144.5], [178.0, 144.5]], [[117.0, 221.0], [117.0, 144.5]]]"
1002.json,"[[[92.0, 138.0], [92.0, 213.0]], [[152.0, 213.0], [152.0, 132.0]]]"
467.json,"[[[182.0, 106.5], [109.5, 106.5]], [[109.5, 106.5], [109.5, 160.5]]]"
4650.json,[]
3195.json,"[[[158.0, 114.5], [97.0, 114.5]], [[116.0, 152.5], [116.0, 207.0]]]"
1452.json,"[[[127.0, 135.0], [127.0, 189.0]], [[180.0, 142.0], [180.0, 98.0]]]"
1147.json,"[[[151.0, 114.0], [99.0, 114.0]], [[99.0, 143.0], [99.0, 188.0]]]"
488.json,[]
172.json,[]
3480.json,"[[[151.5, 196.0], [151.5, 99.0]]]"
4345.json,"[[[128.0, 181.0], [128.0, 104.5]]]"
1517.json,"[[[140.0, 97.0], [86.0, 97.0]], [[104.0, 152.0], [150.0, 152.0]]]"
522.json,[]
4715.json,"[[[151.0, 106.5], [151.0, 30.0]]]"
3879.json,"[[[88.0, 56.0], [88.0, 116.0]]]"
1844.json,"[[[122.0, 82.0], [73.0, 82.0]], [[91.0, 146.0], [140.0, 146.0]]]"
871.json,"[[[124.0, 198.0], [124.0, 120.0]]]"
